Zbiór witryn,Nazwa witryny,Nazwa listy,Nazwa przepływu pracy,Rodzaj przepływu pracy,Zmodyfikowane przez,Zmodyfikowane,Wersja,Ostatnia zapisana wersja,WebApplicationId,SiteId,Adres URL witryny,WorkflowUrl,WorkflowId,ListId,ListUrl,Liczba dni od ostatniej modyfikacji
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 14:38:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,9c806362-b9cb-4fee-9708-6327a6f32b55,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2022-01-10 12:38:55),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c73bf7ea-0ee8-4928-ba96-654d267e747e,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF004 (poprzednia wersja: 18.10.2021 10:16:08),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,25a2536d-83a9-4002-acc2-671b1c8924d9,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-02-01 14:30:38),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,2e938be7-5e51-47f8-ba21-674a5791b16d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2024-03-18 11:17:37),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,3a8deee4-40b7-426f-a657-67e86ac0b1a3,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2021-09-14 10:36:01),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,59798074-9320-4978-a629-686d0a2517c0,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 19:35:07),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,d8fcc980-59eb-4715-a49a-696117ca4764,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2024-03-05 16:17:58),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,f7da503c-e6f8-4f01-90f3-6bd054384c10,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 09:19:53),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,2728e3f3-5bb6-4aaf-b97f-6d781a1da605,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 14:23:21),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,47a7e777-afaa-4545-9ba0-6e85ccf8f025,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-07-04 11:21:36),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,888f7f4f-bbdf-48d5-8662-70640a98b82d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 15:51:16),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,3863c67e-cd9f-45d8-8d59-712130c8bf22,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2024-03-18 11:15:41),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,4439b217-9d3c-4a61-8a8e-72abcadb2700,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 12:45:26),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,9aa65086-3530-460a-89ce-73b8d14f3bdf,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 17:44:15),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,48913489-e28c-49d0-aa8e-740240ead4f2,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-25 13:24:06),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,8ae9403c-ec18-4c58-b281-740a9ce57fcb,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-02-21 10:09:35),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,aee9f756-0094-434a-a837-742f45eea869,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 18:25:45),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,6197609a-8c2c-47ce-b64d-7c6f407c33c4,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 14:40:23),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,1912234d-b866-4573-bb57-7cc2cfbf8a2b,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 11:52:12),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,d020f482-a08b-446c-9b7a-7f9a28866856,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 16:21:41),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,713baaa0-b70f-4c9e-9e57-805d9ba70280,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-25 10:23:34),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,fd949d1c-c520-45c1-8a30-8403fe7a71c5,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-25 09:15:36),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,de6cff7a-fa91-45ae-8e8e-8bf46e70ab44,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 09:11:57),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,59ade96a-b4ea-4d98-ac45-8d2839b081b4,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 10:41:39),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,b1f1233c-ce7f-4f57-bb8e-8d2e31044adc,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-03-01 08:31:39),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,9d564d19-5585-447b-81b2-8f17e8928dee,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 14:46:52),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,5f8c06e8-c605-4e89-89c4-8ffbc47810ca,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 08:08:54),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,01651e7f-7fc9-4a95-a696-905194117c6a,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2022-01-17 13:25:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,37d43a5f-e16a-4329-9c58-914a39de6ac2,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 14:14:54),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,25fb5f11-1879-4a17-84d9-93bd25c3cb1a,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 12:53:18),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,9b94229a-f0ae-4206-8dc9-957c9ab58ba3,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 14:31:12),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c87a3c8f-047f-4d05-bdf5-9b84e2f2ad73,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF004,Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,43f867f4-6c79-46bf-b351-9ca25ab26c94,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 18:46:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,2a4dbeaa-f7bf-4576-9d91-9d67895fc58d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 15:14:25),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,309b228b-589c-4caa-b8c1-9f57966e063b,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-04-03 12:03:58),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,224a3c3d-d398-4222-8d96-a35c4ecec942,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2021-09-15 11:50:14),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,353bcce6-0b03-4dfc-93ce-a55b06065a53,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-02-21 10:26:26),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,38d7b5f3-8580-4154-b042-a7177d95d319,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 15:07:57),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c213bd8f-c4d5-4abb-ab17-a903aa318544,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 12:05:26),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,7143bf83-b447-4244-b27b-aa3a921b0e52,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 08:29:10),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,cc40027d-0c59-44de-af56-aceeff97a953,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 09:54:59),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,78977c93-7788-41e9-8796-ad89de597951,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF004 (poprzednia wersja: 2021-10-18 10:09:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,923d71c3-f203-4aec-a70d-aee46e64439a,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-10-05 11:02:51),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,340cec63-b663-4d0c-924d-af776fda93de,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 08:27:57),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,d9074dc0-b0fc-425a-9a0a-b0134a553176,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2021-09-14 12:24:39),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,4823214d-bcbe-421e-8771-b2ffcccf7ee9,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 09:03:36),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,22cc924d-9b3d-4bf3-acf9-b3d1ae34df84,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-04-03 12:07:07),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,7e3f6287-4658-4460-9e5a-b435c2568299,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 12:42:24),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,df641765-ddae-4b62-be44-b542f181eef1,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 10:16:55),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,3edf24f5-bd65-46bc-a5c8-b78de54f5a00,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 10:37:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,6574d66e-8d16-4c02-bba3-b821c62788e3,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 08:38:50),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,42a54d52-f09a-4883-b814-bcf98eab4732,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 18:07:43),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,3428b3f0-0486-44af-b2d4-be0a62ab4c3d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 11:00:50),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,912579ff-737b-4f69-9603-bebd50937deb,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 17:26:22),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c9c4cdd7-4f8d-4ef4-9bdb-bee7c5abf599,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-25 12:30:48),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,6ec14585-308c-433e-8dbb-bf96dc5039d1,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-07-04 10:58:45),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,e27b9fda-1c3b-4009-a957-c02fe89f99ca,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF003 (poprzednia wersja: 02.09.2021 13:07:25),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,d486d2b5-bbe2-478b-b786-c2cba674a30d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 08:39:12),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,ba820c72-c355-4fde-a14c-c42c870eb2ed,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 15:23:34),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,50f8a065-d7bf-4add-9de0-c5a2fd971ab3,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 10:43:34),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,8d2ad06e-1e6d-4b56-952b-c724670db6d1,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF004 (poprzednia wersja: 2021-09-08 13:44:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,a81f424f-1f4e-4321-8e70-c88a82c9f566,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 12:31:45),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c6cca35e-9f8c-4d22-b38e-cb309deb3e99,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 13:36:29),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,a657ff62-564a-448f-ab87-cb57b9181f69,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-28 13:29:45),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,59c9d800-7761-4c2e-9ff8-cd6f5527087c,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 17:37:09),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,4726e57d-723f-4609-829f-cf0702b10f8a,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 08:34:38),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,b54b235b-808c-47ba-8a32-d219548a76d4,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 18:53:05),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,1c51f9ea-cdf2-45bb-91df-d5046dce5956,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,TST- NWF002 (poprzednia wersja: 15.09.2021 10:51:42),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,6c62ac53-6835-439c-953f-d53c5669b5fe,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-09-16 10:51:31),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,c8633b9c-6914-4109-bec8-d59384c7a595,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2022-01-17 13:53:14),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,7aaa7515-f971-44e4-8bdb-d5a26e72e341,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2021-09-14 09:52:09),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,fade0179-758c-4367-90c3-d6896c0d6c18,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 12:38:25),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,02f21dc5-7df6-4c2b-b134-d7918991eb8f,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2023-01-23 09:12:51),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,1db4f6c5-4f35-46d3-9ca2-da5a7b623d42,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-09-16 10:39:48),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,cb6558c3-29e7-4135-ae49-dbd51f57ee27,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 2021-09-08 12:43:41),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,7db051be-4d31-4b4b-8fc3-e082e02c0f4b,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 11:36:21),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,3ac3778e-cbe1-4786-8f3c-e09d9c61faa2,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 15:37:15),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,51837cf0-45fe-40c2-b070-e45992860cb3,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-26 12:29:42),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,05205b4c-be1d-45e3-bc8a-e60996c8266d,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2022-01-27 13:04:21),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,da7e0954-3554-4f36-bd5c-e6f4a65db1aa,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF004 (poprzednia wersja: 2021-09-08 14:03:27),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,741fb30d-8caf-4954-a26c-e8b633bb33be,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF002 (poprzednia wersja: 03.04.2025 11:47:21),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,761632be-0628-487a-bb96-e936eb58e4b5,,,0
https://teams.sp.creditagricole/team/ITMM,System Informacji Zarządczej IT,,NWF006 - SIZCOM1 (NOWY) (poprzednia wersja: 2024-03-18 11:18:05),Przepływ pracy witryny,,2026-09-25 12:15:12,1.0,1.0,,,https://teams.sp.creditagricole/team/ITMM,,98fca489-79c8-4c05-b883-e9c33ce52770,,,0
